image_path,image_type,source_dataset,split,original_label_or_class_if_available,width,height,file_ext,readable,notes
data/raw/fitzpatrick17k/images/7a4b007f241c7d0d85e92e1b863f3753.jpg,clinical_macroscopic,fitzpatrick17k,train,dyshidrotic eczema,487,323,jpg,True,
data/raw/fitzpatrick17k/images/df17d9052c095d5b0593a3b9dd306d75.jpg,clinical_macroscopic,fitzpatrick17k,val,melanoma,341,269,jpg,True,
data/raw/fitzpatrick17k/images/5cfaa879c8fe87791fe493788b80a4fa.jpg,clinical_macroscopic,fitzpatrick17k,train,psoriasis,433,431,jpg,True,
data/raw/fitzpatrick17k/images/b27c205156dd708e20e900708b4038d4.jpg,clinical_macroscopic,fitzpatrick17k,train,eczema,500,329,jpg,True,
data/raw/fitzpatrick17k/images/9e81532a9bfeb2c65467992d3fc11236.jpg,clinical_macroscopic,fitzpatrick17k,train,allergic contact dermatitis,271,445,jpg,True,
data/raw/fitzpatrick17k/images/794ba49ce953ec987bee17a700f84f00.jpg,clinical_macroscopic,fitzpatrick17k,train,squamous cell carcinoma,447,355,jpg,True,
data/raw/fitzpatrick17k/images/7e8aee92689229aca18d40ecdb6c3619.jpg,clinical_macroscopic,fitzpatrick17k,train,urticaria,325,328,jpg,True,
data/raw/fitzpatrick17k/images/4bbde8eda98ed74b06fef1239666abc7.jpg,clinical_macroscopic,fitzpatrick17k,train,pityriasis rosea,468,377,jpg,True,
data/raw/fitzpatrick17k/images/ef4cb703e73781fd8227e5467ea97439.jpg,clinical_macroscopic,fitzpatrick17k,train,pityriasis rubra pilaris,443,350,jpg,True,
data/raw/fitzpatrick17k/images/a8ff4a4aaac3dfd1a18f8c217dcb9aba.jpg,clinical_macroscopic,fitzpatrick17k,train,urticaria,1077,709,jpg,True,
data/raw/fitzpatrick17k/images/cf5737d50f36ba951319943da82e5796.jpg,clinical_macroscopic,fitzpatrick17k,val,lichen planus,464,382,jpg,True,
data/raw/fitzpatrick17k/images/60223977a479ed35f4429fd9dd0d0972.jpg,clinical_macroscopic,fitzpatrick17k,train,becker nevus,452,407,jpg,True,
data/raw/fitzpatrick17k/images/26b46628697510ce0ede5851006d5c34.jpg,clinical_macroscopic,fitzpatrick17k,train,halo nevus,371,461,jpg,True,
data/raw/fitzpatrick17k/images/e8eaa2fe5cdccbadf1e9eccf25b1ace4.jpg,clinical_macroscopic,fitzpatrick17k,train,pityriasis rosea,761,760,jpg,True,
data/raw/fitzpatrick17k/images/af25d5b9d509e145a629ff3cd8915c47.jpg,clinical_macroscopic,fitzpatrick17k,train,drug eruption,594,398,jpg,True,
data/raw/fitzpatrick17k/images/0bd64a95836686a992a1e4e57c06a21d.jpg,clinical_macroscopic,fitzpatrick17k,train,pityriasis rosea,2448,1811,jpg,True,
data/raw/fitzpatrick17k/images/d63a29eda7312d708cad95b4dae31650.jpg,clinical_macroscopic,fitzpatrick17k,val,seborrheic dermatitis,426,675,jpg,True,
data/raw/fitzpatrick17k/images/424745785187dcda42dc5d1066ec757c.jpg,clinical_macroscopic,fitzpatrick17k,train,pityriasis rosea,481,321,jpg,True,
data/raw/fitzpatrick17k/images/abd3e1393bf969a1329b12ff83e5f85d.jpg,clinical_macroscopic,fitzpatrick17k,train,squamous cell carcinoma,400,400,jpg,True,
data/raw/fitzpatrick17k/images/246ac8f7a9013f82f027e338b46e40b9.jpg,clinical_macroscopic,fitzpatrick17k,val,lichen planus,574,483,jpg,True,
data/raw/fitzpatrick17k/images/240bb82ced2174f9ca483f93990acae9.jpg,clinical_macroscopic,fitzpatrick17k,train,eczema,524,345,jpg,True,
data/raw/fitzpatrick17k/images/149f4a24f0d48f5eebeeb3baa54d9697.jpg,clinical_macroscopic,fitzpatrick17k,train,folliculitis,440,403,jpg,True,
data/raw/fitzpatrick17k/images/3a658dd0895fb661e7881b0bf7da341f.jpg,clinical_macroscopic,fitzpatrick17k,test,lichen planus,500,330,jpg,True,
data/raw/fitzpatrick17k/images/1d00f1720f305a0fff13b4221ca70702.jpg,clinical_macroscopic,fitzpatrick17k,test,halo nevus,595,575,jpg,True,
data/raw/fitzpatrick17k/images/92d9830f22b0eaa4ced0575d60f5662b.jpg,clinical_macroscopic,fitzpatrick17k,train,malignant melanoma,289,192,jpg,True,
data/raw/fitzpatrick17k/images/613ee5b05152d2db7ae06cbbe0d0c785.jpg,clinical_macroscopic,fitzpatrick17k,val,lichen planus,318,411,jpg,True,
data/raw/fitzpatrick17k/images/becab807bbe933d1a5e84f378dfc083f.jpg,clinical_macroscopic,fitzpatrick17k,train,superficial spreading melanoma ssm,557,443,jpg,True,
data/raw/fitzpatrick17k/images/f17ef6aa971a4075cd4e10033b947e89.jpg,clinical_macroscopic,fitzpatrick17k,val,congenital nevus,960,867,jpg,True,
data/raw/fitzpatrick17k/images/d235616b62083b9380e5336616ac6979.jpg,clinical_macroscopic,fitzpatrick17k,train,nevocytic nevus,448,336,jpg,True,
data/raw/fitzpatrick17k/images/55b77afa1e71c8efb5d119ddb8d84d62.jpg,clinical_macroscopic,fitzpatrick17k,train,lichen planus,463,383,jpg,True,
data/raw/fitzpatrick17k/images/fe2ec633b212b6d8f60ca1bcf5843bfe.jpg,clinical_macroscopic,fitzpatrick17k,train,pityriasis rosea,429,412,jpg,True,
data/raw/fitzpatrick17k/images/bd70e00d188e7ef98bf9e7edaaff752e.jpg,clinical_macroscopic,fitzpatrick17k,test,melanoma,440,402,jpg,True,
data/raw/fitzpatrick17k/images/87bbc9153dd4d70463b5d63fc0231b5d.jpg,clinical_macroscopic,fitzpatrick17k,train,acne,451,245,jpg,True,
data/raw/fitzpatrick17k/images/00be4bcb99952d90daaf06a8fcc9e17b.jpg,clinical_macroscopic,fitzpatrick17k,train,lichen planus,469,377,jpg,True,
data/raw/fitzpatrick17k/images/3fa97ff0a7931b4f98b37d88b4cd0961.jpg,clinical_macroscopic,fitzpatrick17k,train,acne vulgaris,416,267,jpg,True,
data/raw/fitzpatrick17k/images/4a0bd21dd73b1d69b1cd05429673cd86.jpg,clinical_macroscopic,fitzpatrick17k,train,urticaria pigmentosa,400,400,jpg,True,
data/raw/fitzpatrick17k/images/ad3272a2b434752b68dba1987210b009.jpg,clinical_macroscopic,fitzpatrick17k,train,actinic keratosis,500,326,jpg,True,
data/raw/fitzpatrick17k/images/97e5fa566f151009f5759010b71d9140.jpg,clinical_macroscopic,fitzpatrick17k,train,urticaria pigmentosa,1288,1452,jpg,True,
data/raw/fitzpatrick17k/images/c43d73c0b5c34cb68d90545ee8bfc8f7.jpg,clinical_macroscopic,fitzpatrick17k,train,folliculitis,459,386,jpg,True,
data/raw/fitzpatrick17k/images/098a86697dc14ab4bf5d1719487704c7.jpg,clinical_macroscopic,fitzpatrick17k,train,allergic contact dermatitis,461,332,jpg,True,
data/raw/fitzpatrick17k/images/a9df851bbeb2a03c156942c19cd94aae.jpg,clinical_macroscopic,fitzpatrick17k,train,psoriasis,408,388,jpg,True,
data/raw/fitzpatrick17k/images/efa95d6b48cc71f53d5346ff3dc2968f.jpg,clinical_macroscopic,fitzpatrick17k,train,epidermal nevus,500,335,jpg,True,
data/raw/fitzpatrick17k/images/fe1b233e940594302c83ac065ba81753.jpg,clinical_macroscopic,fitzpatrick17k,val,urticaria pigmentosa,485,364,jpg,True,
data/raw/fitzpatrick17k/images/989def5053f967a52780018e95c65b09.jpg,clinical_macroscopic,fitzpatrick17k,val,basal cell carcinoma,467,378,jpg,True,
data/raw/fitzpatrick17k/images/3413738ca0fdc00d330639dbc87517a5.jpg,clinical_macroscopic,fitzpatrick17k,train,squamous cell carcinoma,352,433,jpg,True,
data/raw/fitzpatrick17k/images/ea17f0c0a04df6e65b171cc976ff0ba7.jpg,clinical_macroscopic,fitzpatrick17k,val,acne vulgaris,633,402,jpg,True,
data/raw/fitzpatrick17k/images/c2741f8b0ec47a8b6c24ad34bc03621b.jpg,clinical_macroscopic,fitzpatrick17k,train,melanoma,453,350,jpg,True,
data/raw/fitzpatrick17k/images/6040090b0111ad5131823e1ee66fe435.jpg,clinical_macroscopic,fitzpatrick17k,train,pityriasis rosea,472,383,jpg,True,
data/raw/fitzpatrick17k/images/0b15cf9d5b560e218fc391f14c5b9bca.jpg,clinical_macroscopic,fitzpatrick17k,train,allergic contact dermatitis,354,447,jpg,True,
data/raw/fitzpatrick17k/images/b19279710e72cba26ed412e457797098.jpg,clinical_macroscopic,fitzpatrick17k,train,psoriasis,491,463,jpg,True,
data/raw/fitzpatrick17k/images/79aaed87b0076030d5e6893bff164476.jpg,clinical_macroscopic,fitzpatrick17k,test,basal cell carcinoma,486,363,jpg,True,
data/raw/fitzpatrick17k/images/9638402faf6581b0dc9de779ed35c988.jpg,clinical_macroscopic,fitzpatrick17k,val,pityriasis rosea,464,390,jpg,True,
data/raw/fitzpatrick17k/images/8c3a38caabb04fd744f3c94a0fd1d41c.jpg,clinical_macroscopic,fitzpatrick17k,train,pityriasis rubra pilaris,399,395,jpg,True,
data/raw/fitzpatrick17k/images/89e3fe17409cd9f9105f0aa8802a4407.jpg,clinical_macroscopic,fitzpatrick17k,train,urticaria,406,436,jpg,True,
data/raw/fitzpatrick17k/images/d48d97b5af74d42eab864f6de23fcd69.jpg,clinical_macroscopic,fitzpatrick17k,train,lichen planus,446,396,jpg,True,
data/raw/fitzpatrick17k/images/aba6cb46c28e7519fc74d6361c004783.jpg,clinical_macroscopic,fitzpatrick17k,val,squamous cell carcinoma,675,594,jpg,True,
data/raw/fitzpatrick17k/images/e18054ad4508a718dfddbd102a74a135.jpg,clinical_macroscopic,fitzpatrick17k,train,eczema,623,379,jpg,True,
data/raw/fitzpatrick17k/images/3f982d9ba541babca8b41d94ee6f4a0d.jpg,clinical_macroscopic,fitzpatrick17k,train,acne vulgaris,621,399,jpg,True,
data/raw/fitzpatrick17k/images/ad6a439e55fd8b5bd17caf2d72b76d61.jpg,clinical_macroscopic,fitzpatrick17k,train,malignant melanoma,474,373,jpg,True,
data/raw/fitzpatrick17k/images/d2a03732056efa659eb3864bf883afa6.jpg,clinical_macroscopic,fitzpatrick17k,train,lichen planus,449,395,jpg,True,
data/raw/fitzpatrick17k/images/8cb3dc01d019863b10a7ec2aafdcec2d.jpg,clinical_macroscopic,fitzpatrick17k,train,lichen planus,649,309,jpg,True,
data/raw/fitzpatrick17k/images/8f7abd69743437330151ef22b4ebaa9f.jpg,clinical_macroscopic,fitzpatrick17k,train,urticaria,470,323,jpg,True,
data/raw/fitzpatrick17k/images/0d487d127a573bc6010cd0ab3b9620d3.jpg,clinical_macroscopic,fitzpatrick17k,train,psoriasis,667,415,jpg,True,
data/raw/fitzpatrick17k/images/6fb2d900b06d69c873a29c7bee2c2277.jpg,clinical_macroscopic,fitzpatrick17k,train,becker nevus,500,332,jpg,True,
data/raw/fitzpatrick17k/images/8a12cd54a30abc7c99421a0a27d41472.jpg,clinical_macroscopic,fitzpatrick17k,train,halo nevus,1212,771,jpg,True,
data/raw/fitzpatrick17k/images/e0895cf37c715e07d1c150caed19c9b6.jpg,clinical_macroscopic,fitzpatrick17k,train,pityriasis rubra pilaris,485,364,jpg,True,
data/raw/fitzpatrick17k/images/95313988e339276427a2492f38b98b7a.jpg,clinical_macroscopic,fitzpatrick17k,val,urticaria,1898,990,jpg,True,
data/raw/fitzpatrick17k/images/c29c73405fb4da5c02ec9f66b52337b0.jpg,clinical_macroscopic,fitzpatrick17k,train,psoriasis,436,360,jpg,True,
data/raw/fitzpatrick17k/images/d90824da56367bd6abe95175313c9842.jpg,clinical_macroscopic,fitzpatrick17k,train,lichen planus,464,381,jpg,True,
data/raw/fitzpatrick17k/images/c9611ae0b48099974ff3068f84a21909.jpg,clinical_macroscopic,fitzpatrick17k,train,seborrheic dermatitis,368,244,jpg,True,
data/raw/fitzpatrick17k/images/3d566f1932ff9c0f69fba5ced907c8fe.jpg,clinical_macroscopic,fitzpatrick17k,train,allergic contact dermatitis,903,633,jpg,True,
data/raw/fitzpatrick17k/images/225b3849c916dd59bb31fd91deb4b243.jpg,clinical_macroscopic,fitzpatrick17k,train,psoriasis,486,342,jpg,True,
data/raw/fitzpatrick17k/images/977d4b1989e14ca35e800a9d4df52997.jpg,clinical_macroscopic,fitzpatrick17k,train,squamous cell carcinoma,293,192,jpg,True,
data/raw/fitzpatrick17k/images/6839af69732fa7af233c224290b0d5c7.jpg,clinical_macroscopic,fitzpatrick17k,test,lichen planus,456,387,jpg,True,
data/raw/fitzpatrick17k/images/a37ed02cd54e4b530341f7587d4e444a.jpg,clinical_macroscopic,fitzpatrick17k,train,melanoma,452,392,jpg,True,
data/raw/fitzpatrick17k/images/521bec867654c32d592f32f9256c5704.jpg,clinical_macroscopic,fitzpatrick17k,val,basal cell carcinoma,348,319,jpg,True,
data/raw/fitzpatrick17k/images/c474fc6feacf7241f2a6b54f81901a98.jpg,clinical_macroscopic,fitzpatrick17k,val,lichen planus,600,400,jpg,True,
data/raw/fitzpatrick17k/images/a28f0a5a865b7e2de69e9364e10495a7.jpg,clinical_macroscopic,fitzpatrick17k,train,pityriasis rosea,351,435,jpg,True,
data/raw/fitzpatrick17k/images/f7c6e5f7929dd5ca2b066698fd2e83ba.jpg,clinical_macroscopic,fitzpatrick17k,val,melanoma,479,370,jpg,True,
data/raw/fitzpatrick17k/images/4c731419c06a0d56f81cb03929783d38.jpg,clinical_macroscopic,fitzpatrick17k,train,basal cell carcinoma,448,394,jpg,True,
data/raw/fitzpatrick17k/images/5bef9e5b51d63e78fc1a5bb4793f1d3d.jpg,clinical_macroscopic,fitzpatrick17k,train,psoriasis,739,970,jpg,True,
data/raw/fitzpatrick17k/images/69f564b9263b5844f1376d1e41890093.jpg,clinical_macroscopic,fitzpatrick17k,train,squamous cell carcinoma,786,521,jpg,True,
data/raw/fitzpatrick17k/images/120648f2c8141300b9ee7d23cb6aaeb9.jpg,clinical_macroscopic,fitzpatrick17k,train,drug eruption,500,755,jpg,True,
data/raw/fitzpatrick17k/images/540986d8e4de9ad1772075c448dd2276.jpg,clinical_macroscopic,fitzpatrick17k,train,psoriasis,375,324,jpg,True,
data/raw/fitzpatrick17k/images/1695bd10a336ec55c2ef289b51b8b43a.jpg,clinical_macroscopic,fitzpatrick17k,train,basal cell carcinoma,473,374,jpg,True,
data/raw/fitzpatrick17k/images/dbee4a80595e78f281e1a0938f9857be.jpg,clinical_macroscopic,fitzpatrick17k,train,psoriasis,459,385,jpg,True,
data/raw/fitzpatrick17k/images/ecb12338c649b55a198e5243157b0ec1.jpg,clinical_macroscopic,fitzpatrick17k,test,allergic contact dermatitis,406,436,jpg,True,
data/raw/fitzpatrick17k/images/001c92cc05ea5be4afa0d0e1a0dbc834.jpg,clinical_macroscopic,fitzpatrick17k,train,pityriasis rubra pilaris,477,317,jpg,True,
data/raw/fitzpatrick17k/images/e34646f6778dbdc86130a4babf62d01b.jpg,clinical_macroscopic,fitzpatrick17k,val,psoriasis,500,460,jpg,True,
data/raw/fitzpatrick17k/images/f1b80047af22494b98862e4fbfa9169f.jpg,clinical_macroscopic,fitzpatrick17k,train,pityriasis rubra pilaris,420,347,jpg,True,
data/raw/fitzpatrick17k/images/fb324416230e80e7a13756a60ac4aef4.jpg,clinical_macroscopic,fitzpatrick17k,train,basal cell carcinoma,463,623,jpg,True,
data/raw/fitzpatrick17k/images/3d4d0c73ac1ac6178f9d78d1acff3a58.jpg,clinical_macroscopic,fitzpatrick17k,val,acne vulgaris,640,480,jpg,True,
data/raw/fitzpatrick17k/images/2c4f8a1c430f2c94a83ee3c531d3cd80.jpg,clinical_macroscopic,fitzpatrick17k,test,rosacea,399,462,jpg,True,
data/raw/fitzpatrick17k/images/f1c5ba6348bfff200251457a7859b9c6.jpg,clinical_macroscopic,fitzpatrick17k,train,drug eruption,283,192,jpg,True,
data/raw/fitzpatrick17k/images/a192b918be0890fd54a55f6a92014802.jpg,clinical_macroscopic,fitzpatrick17k,val,urticaria pigmentosa,359,445,jpg,True,
data/raw/fitzpatrick17k/images/3c872d2410c57441eccd4368ece6f28a.jpg,clinical_macroscopic,fitzpatrick17k,train,acne,447,356,jpg,True,
data/raw/fitzpatrick17k/images/b332d2c1ac1eec2093ec4ba54bb2b63a.jpg,clinical_macroscopic,fitzpatrick17k,train,pityriasis rosea,453,391,jpg,True,
data/raw/fitzpatrick17k/images/b8612725adba1b4a98feecbc90fb62fb.jpg,clinical_macroscopic,fitzpatrick17k,test,pityriasis rubra pilaris,479,370,jpg,True,
data/raw/fitzpatrick17k/images/6ea3c01c4a1daa2774e26c1f67c4ab6b.jpg,clinical_macroscopic,fitzpatrick17k,train,psoriasis,443,476,jpg,True,
data/raw/fitzpatrick17k/images/f78b8cea183120686879378e204a6c22.jpg,clinical_macroscopic,fitzpatrick17k,train,acne vulgaris,637,404,jpg,True,
data/raw/fitzpatrick17k/images/fdbc2b165cfa772a4ea0a676e1abd141.jpg,clinical_macroscopic,fitzpatrick17k,train,halo nevus,1541,2226,jpg,True,
data/raw/fitzpatrick17k/images/c27fc3af37ea5faa547ab138012015c8.jpg,clinical_macroscopic,fitzpatrick17k,train,allergic contact dermatitis,483,366,jpg,True,
data/raw/fitzpatrick17k/images/f424f5c469688bc73573c4c532dde861.jpg,clinical_macroscopic,fitzpatrick17k,test,lichen planus,425,416,jpg,True,
data/raw/fitzpatrick17k/images/613d35bae1ae429d9449b9ecf4bb999d.jpg,clinical_macroscopic,fitzpatrick17k,train,squamous cell carcinoma,519,474,jpg,True,
data/raw/fitzpatrick17k/images/6f197431cd2d540ed3c5c8c6a5296d54.jpg,clinical_macroscopic,fitzpatrick17k,val,squamous cell carcinoma,464,382,jpg,True,
data/raw/fitzpatrick17k/images/25f0286ffedff3a8a17bcdb8f220cdaf.jpg,clinical_macroscopic,fitzpatrick17k,train,melanoma,391,248,jpg,True,
data/raw/fitzpatrick17k/images/5116926e862d611d604387d2eff4c881.jpg,clinical_macroscopic,fitzpatrick17k,train,urticaria pigmentosa,629,391,jpg,True,
data/raw/fitzpatrick17k/images/32402e8c62ef1a1d67723e10a356335b.jpg,clinical_macroscopic,fitzpatrick17k,train,basal cell carcinoma,496,365,jpg,True,
data/raw/fitzpatrick17k/images/53f2eadf5f293c90bb3cda5fb91ec1c5.jpg,clinical_macroscopic,fitzpatrick17k,train,nevocytic nevus,251,357,jpg,True,
data/raw/fitzpatrick17k/images/c4ff319c2d993200dcc619e1948eb2eb.jpg,clinical_macroscopic,fitzpatrick17k,test,drug eruption,393,346,jpg,True,
data/raw/fitzpatrick17k/images/93deafd15078d01b3760be8683eaca98.jpg,clinical_macroscopic,fitzpatrick17k,train,psoriasis,417,363,jpg,True,
data/raw/fitzpatrick17k/images/c655891a3f47b4a2788d9d6013778ab8.jpg,clinical_macroscopic,fitzpatrick17k,train,psoriasis,574,327,jpg,True,
data/raw/fitzpatrick17k/images/9b038a697c4765357a6bacefa1096f68.jpg,clinical_macroscopic,fitzpatrick17k,val,actinic keratosis,293,192,jpg,True,
data/raw/fitzpatrick17k/images/ad882df6dfb38c2fe1e14b81bb2144a7.jpg,clinical_macroscopic,fitzpatrick17k,train,allergic contact dermatitis,402,347,jpg,True,
data/raw/fitzpatrick17k/images/b8f7a8261d720585ae60f800b4eaf999.jpg,clinical_macroscopic,fitzpatrick17k,train,squamous cell carcinoma,485,364,jpg,True,
data/raw/fitzpatrick17k/images/f6d1989ae192d7906a36dc2fca793ad8.jpg,clinical_macroscopic,fitzpatrick17k,train,squamous cell carcinoma,468,379,jpg,True,
data/raw/fitzpatrick17k/images/0accce2c856b33faa3639de1751d8102.jpg,clinical_macroscopic,fitzpatrick17k,train,psoriasis,418,519,jpg,True,
data/raw/fitzpatrick17k/images/a9ec397cb5c5fd7006ad8fd4e58579f8.jpg,clinical_macroscopic,fitzpatrick17k,test,acne vulgaris,538,478,jpg,True,
data/raw/fitzpatrick17k/images/0d586f26c5cdae966bbb5f0de3bdfcb9.jpg,clinical_macroscopic,fitzpatrick17k,train,rosacea,467,640,jpg,True,
data/raw/fitzpatrick17k/images/a2fc96891b394505b0f1b74a83def432.jpg,clinical_macroscopic,fitzpatrick17k,test,psoriasis,278,527,jpg,True,
data/raw/fitzpatrick17k/images/1c3444dab1e633779819b4932f543aed.jpg,clinical_macroscopic,fitzpatrick17k,test,squamous cell carcinoma,1493,1065,jpg,True,
data/raw/fitzpatrick17k/images/0afbf2ec3f745735dc677ca739055838.jpg,clinical_macroscopic,fitzpatrick17k,test,superficial spreading melanoma ssm,438,386,jpg,True,
data/raw/fitzpatrick17k/images/f681da0c8d75e5736391b74981cd69e1.jpg,clinical_macroscopic,fitzpatrick17k,test,psoriasis,289,192,jpg,True,
data/raw/fitzpatrick17k/images/ddc0ffc7185b94bf040684ec8f2d01bd.jpg,clinical_macroscopic,fitzpatrick17k,train,malignant melanoma,263,408,jpg,True,
data/raw/fitzpatrick17k/images/7ca097e84f18fef44746bec287cf476c.jpg,clinical_macroscopic,fitzpatrick17k,test,lichen planus,460,385,jpg,True,
data/raw/fitzpatrick17k/images/ef7401fa2463725e746422e4f1d4bbba.jpg,clinical_macroscopic,fitzpatrick17k,train,lichen planus,485,364,jpg,True,
data/raw/fitzpatrick17k/images/7297014b0c70456e5bae9b3d0c846bfe.jpg,clinical_macroscopic,fitzpatrick17k,train,basal cell carcinoma,475,373,jpg,True,
data/raw/fitzpatrick17k/images/517c9627617ef9e5689e364ee5d88069.jpg,clinical_macroscopic,fitzpatrick17k,train,squamous cell carcinoma,398,334,jpg,True,
data/raw/fitzpatrick17k/images/76a76bff57173d14debba61f9efb4757.jpg,clinical_macroscopic,fitzpatrick17k,train,lichen planus,481,330,jpg,True,
data/raw/fitzpatrick17k/images/e2211feaccfd1bf07b4852601c37f9b6.jpg,clinical_macroscopic,fitzpatrick17k,train,lichen planus,953,624,jpg,True,
data/raw/fitzpatrick17k/images/c41ab9c1af73950c5b1f0c510d531366.jpg,clinical_macroscopic,fitzpatrick17k,train,squamous cell carcinoma,493,347,jpg,True,
data/raw/fitzpatrick17k/images/ea30ef74ee4698e07fd7097b32a1d47c.jpg,clinical_macroscopic,fitzpatrick17k,val,pityriasis rubra pilaris,472,375,jpg,True,
data/raw/fitzpatrick17k/images/f44c2e98d9f37b5f2c3a7e510ac0464b.jpg,clinical_macroscopic,fitzpatrick17k,train,eczema,595,851,jpg,True,
data/raw/fitzpatrick17k/images/8026a442c545c01c8d7bba076b71e858.jpg,clinical_macroscopic,fitzpatrick17k,test,urticaria pigmentosa,718,470,jpg,True,
data/raw/fitzpatrick17k/images/3bb40e7310c4c6dc1d1e59eb52551afd.jpg,clinical_macroscopic,fitzpatrick17k,train,actinic keratosis,293,192,jpg,True,
data/raw/fitzpatrick17k/images/cd2ce2950537aa3b8996035ead991d2b.jpg,clinical_macroscopic,fitzpatrick17k,train,basal cell carcinoma,485,364,jpg,True,
data/raw/fitzpatrick17k/images/3b1c794f41fee500e95323eb58cd4565.jpg,clinical_macroscopic,fitzpatrick17k,train,allergic contact dermatitis,600,489,jpg,True,
data/raw/fitzpatrick17k/images/0739950b018db7b6307e97ae999c6139.jpg,clinical_macroscopic,fitzpatrick17k,test,allergic contact dermatitis,448,347,jpg,True,
data/raw/fitzpatrick17k/images/455725c219eedcf5b5f8a86be90df2f2.jpg,clinical_macroscopic,fitzpatrick17k,train,allergic contact dermatitis,636,445,jpg,True,
data/raw/fitzpatrick17k/images/4a67cb0518659523f3718f7a5ce86ac9.jpg,clinical_macroscopic,fitzpatrick17k,train,allergic contact dermatitis,460,338,jpg,True,
data/raw/fitzpatrick17k/images/9996bf83a72387392c56db456d429a54.jpg,clinical_macroscopic,fitzpatrick17k,train,pityriasis rubra pilaris,449,394,jpg,True,
data/raw/fitzpatrick17k/images/5de18144953b0dcf774605ae4a9c65c3.jpg,clinical_macroscopic,fitzpatrick17k,train,squamous cell carcinoma,439,322,jpg,True,
data/raw/fitzpatrick17k/images/fcd0e8f83bb2c2f01d124809fecc10cc.jpg,clinical_macroscopic,fitzpatrick17k,train,allergic contact dermatitis,400,400,jpg,True,
data/raw/fitzpatrick17k/images/304f8ce123139ee152d5bd43415e2edc.jpg,clinical_macroscopic,fitzpatrick17k,train,superficial spreading melanoma ssm,474,329,jpg,True,
data/raw/fitzpatrick17k/images/d1757ed08a5c2a51d7fa3f7e8fae47c6.jpg,clinical_macroscopic,fitzpatrick17k,train,pityriasis rosea,429,412,jpg,True,
data/raw/fitzpatrick17k/images/5fa19ac23cc08b9a78fd577c9662ca1b.jpg,clinical_macroscopic,fitzpatrick17k,train,pityriasis rosea,459,386,jpg,True,
data/raw/fitzpatrick17k/images/bb0c7512e5b53519da44d300d5c97a52.jpg,clinical_macroscopic,fitzpatrick17k,train,allergic contact dermatitis,662,400,jpg,True,
data/raw/fitzpatrick17k/images/6c2de2b2d4ad44e4c06a59026ab4547d.jpg,clinical_macroscopic,fitzpatrick17k,train,urticaria,447,396,jpg,True,
data/raw/fitzpatrick17k/images/f128b4331ee4e8a26ed43c0082a64b98.jpg,clinical_macroscopic,fitzpatrick17k,train,malignant melanoma,452,357,jpg,True,
data/raw/fitzpatrick17k/images/fb1ab021788e2478d946e0198b7e2e8e.jpg,clinical_macroscopic,fitzpatrick17k,train,squamous cell carcinoma,430,299,jpg,True,
data/raw/fitzpatrick17k/images/8fcda6b983a44d9b728bcad7e0638850.jpg,clinical_macroscopic,fitzpatrick17k,train,urticaria pigmentosa,1509,2604,jpg,True,
data/raw/fitzpatrick17k/images/3e79b0695698f58d3d40482c2aef87a9.jpg,clinical_macroscopic,fitzpatrick17k,val,melanoma,377,282,jpg,True,
data/raw/fitzpatrick17k/images/150bf177206b9ff86140d5348df29865.jpg,clinical_macroscopic,fitzpatrick17k,val,lentigo maligna,441,411,jpg,True,
data/raw/fitzpatrick17k/images/7a0d4f1dd17a52bf9cb542af4c9142af.jpg,clinical_macroscopic,fitzpatrick17k,train,squamous cell carcinoma,1186,1354,jpg,True,
data/raw/fitzpatrick17k/images/db0585772571cb1d0bb61d1d13f6a052.jpg,clinical_macroscopic,fitzpatrick17k,train,nevocytic nevus,390,348,jpg,True,
data/raw/fitzpatrick17k/images/569b53ef050a6fc5874b08e1328124b6.jpg,clinical_macroscopic,fitzpatrick17k,train,folliculitis,352,347,jpg,True,
data/raw/fitzpatrick17k/images/6c3081a5e16b9a11fb33cf8b022122cb.jpg,clinical_macroscopic,fitzpatrick17k,test,melanoma,275,361,jpg,True,
data/raw/fitzpatrick17k/images/4adb2fa80fc1b77fdf523e07c395084f.jpg,clinical_macroscopic,fitzpatrick17k,train,actinic keratosis,293,192,jpg,True,
data/raw/fitzpatrick17k/images/8ad1a12672261156e2dd3ac462215d76.jpg,clinical_macroscopic,fitzpatrick17k,val,melanoma,488,371,jpg,True,
data/raw/fitzpatrick17k/images/a95a1fdfa60c44c42903686bf17acb69.jpg,clinical_macroscopic,fitzpatrick17k,train,actinic keratosis,505,378,jpg,True,
data/raw/fitzpatrick17k/images/4f41874dfddce44f255b0a1398a68a6c.jpg,clinical_macroscopic,fitzpatrick17k,train,lichen planus,444,399,jpg,True,
data/raw/fitzpatrick17k/images/01021bf7ee6a288a4eba76ed7a7bc9f0.jpg,clinical_macroscopic,fitzpatrick17k,test,pityriasis rubra pilaris,443,340,jpg,True,
data/raw/fitzpatrick17k/images/3512fe7160fc42a81f834a63b6508f81.jpg,clinical_macroscopic,fitzpatrick17k,train,folliculitis,288,192,jpg,True,
data/raw/fitzpatrick17k/images/b572f2654f4e902dd4e2d451c3162c5a.jpg,clinical_macroscopic,fitzpatrick17k,train,squamous cell carcinoma,1280,960,jpg,True,
data/raw/fitzpatrick17k/images/eb6bff13a9119265b3a3bcc4474bec96.jpg,clinical_macroscopic,fitzpatrick17k,val,squamous cell carcinoma,440,353,jpg,True,
